Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.62,9.0,S,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.27,9.0,S,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,1.62,9.0,S,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.15,9.0,L,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.05,9.0,L,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.01,9.0,L,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.09,9.0,L,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.14,9.0,L,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.14,9.0,L,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.37,9.0,L,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.52,9.0,L,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.08,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.06,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.04,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.04,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.01,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.04,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.06,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.13,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.05,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.22,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.16,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.22,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.4,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.3,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.12,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.05,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.0,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.11,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.1,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.1,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.23,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.2,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.16,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.45,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.42,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,True,23.0,True,2001.0,XL: 425-500 um,63.0,0.18,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,True,23.0,True,2001.0,XL: 425-500 um,63.0,0.8,9.0,XL,,,,,,,,,,
979.3,Naviaux et al. (2019),N19,27.75,-155.283,Synthetic Calcite,Calcite,0.00015900000000000002,1.2499999999999999e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.0242,8.0,XXS,,0.0019000000000000002,3.937,7.297,34.364,2368.5,2378.7,0.758,0.483,0.758
625.0,Naviaux et al. (2019),N19,35.267,-150.983,Synthetic Calcite,Calcite,2.2700000000000003e-05,1.04e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.0034400000000000003,8.0,XXS,,0.00159,4.865,7.343,34.043,2306.5,2300.4,0.897,0.57,0.897
725.0,Naviaux et al. (2019),N19,35.267,-150.983,Synthetic Calcite,Calcite,9.58e-05,8.330000000000002e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.01457,8.0,XXS,,0.00127,4.297,7.299,34.129,2325.7,2334.5,0.789,0.502,0.789
735.0,Naviaux et al. (2019),N19,35.267,-150.983,Synthetic Calcite,Calcite,0.000137,1.55e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.020890000000000002,8.0,XXS,,0.0023499999999999997,4.252,7.294,34.137,2326.6,2337.2,0.777,0.494,0.777
800.0,Naviaux et al. (2019),N19,35.267,-150.983,Synthetic Calcite,Calcite,0.000277,1e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.04206,8.0,XXS,,0.00153,4.009,7.281,34.185,2342.6,2357.8,0.746,0.474,0.746
1050.0,Naviaux et al. (2019),N19,35.267,-150.983,Synthetic Calcite,Calcite,0.000551,1.93e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.08374,8.0,XXS,,0.00293,3.267,7.273,34.361,2375.6,2394.0,0.698,0.445,0.698
1500.0,Naviaux et al. (2019),N19,35.267,-150.983,Synthetic Calcite,Calcite,0.000413,1.96e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.06283,8.0,XXS,,0.00298,2.529,7.329,34.539,2408.6,2407.8,0.734,0.47,0.734
2110.0,Naviaux et al. (2019),N19,35.267,-150.983,Synthetic Calcite,Calcite,3.85e-05,9.26e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.00585,8.0,XXS,,0.00141,1.888,7.428,34.622,2424.9,2389.8,0.822,0.531,0.822
600.0,Naviaux et al. (2019),N19,41.716,-148.3,Synthetic Calcite,Calcite,6.9e-05,1.48e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.01049,8.0,XXS,,0.0022500000000000003,4.457,7.335,34.063,2313.1,2310.6,0.885,0.562,0.885
700.0,Naviaux et al. (2019),N19,41.716,-148.3,Synthetic Calcite,Calcite,0.000221,1.29e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.03363,8.0,XXS,,0.00195,4.124,7.254,34.148,2322.3,2347.0,0.709,0.451,0.709
620.0,Naviaux et al. (2019),N19,41.716,-148.3,Synthetic Calcite,Calcite,4.28e-05,9.66e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.0065060000000000005,8.0,XXS,,0.00147,4.367,7.323,34.083,2318.0,2319.5,0.858,0.544,0.858
675.0,Naviaux et al. (2019),N19,41.716,-148.3,Synthetic Calcite,Calcite,6.92e-05,8.13e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.010509999999999999,8.0,XXS,,0.00124,4.203,7.313,34.129,2329.4,2334.1,0.83,0.527,0.83
1040.0,Naviaux et al. (2019),N19,41.716,-148.3,Synthetic Calcite,Calcite,0.00039999999999999996,9.19e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.06080000000000001,8.0,XXS,,0.0014,3.119,7.282,34.342,2380.1,2395.5,0.717,0.457,0.717
1500.0,Naviaux et al. (2019),N19,41.716,-148.3,Synthetic Calcite,Calcite,0.000889,1.61e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.1351,8.0,XXS,,0.00244,2.443,7.3,34.495,2410.9,2420.1,0.68,0.436,0.68
2100.0,Naviaux et al. (2019),N19,41.716,-148.3,Synthetic Calcite,Calcite,0.000188,1.31e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.028560000000000002,8.0,XXS,,0.00199,1.907,7.391,34.607,2430.6,2408.0,0.749,0.484,0.749
620.0,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,0.00019600000000000002,4.39e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.029730000000000003,8.0,XXS,,0.0006680000000000001,3.565,7.267,34.212,2346.9,2367.6,0.75,0.476,0.75
430.0,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,0.000204,7.33e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.031030000000000002,8.0,XXS,,0.00111,3.811,7.249,34.061,2323.0,2350.0,0.741,0.469,0.741
255.0,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,0.000174,5.81e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.02643,8.0,XXS,,0.000883,3.766,7.241,33.849,2292.5,2321.8,0.745,0.47,0.745
163.1,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,2.4299999999999998e-05,1.17e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.00369,8.0,XXS,,0.00178,3.644,7.305,33.701,2276.7,2284.7,0.883,0.556,0.883
168.1,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,1.73e-05,1.04e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.00263,8.0,XXS,,0.00158,3.646,7.3,33.704,2276.8,2286.3,0.872,0.55,0.872
178.3,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,1.31e-05,1.1e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.00199,8.0,XXS,,0.00167,3.665,7.281,33.733,2276.2,2292.0,0.829,0.523,0.829
188.0,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,2.47e-05,1.32e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.00376,8.0,XXS,,0.00201,3.666,7.285,33.743,2280.9,2295.3,0.838,0.529,0.838
193.0,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,0.00022600000000000002,1.05e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.03431,8.0,XXS,,0.0015999999999999999,3.678,7.234,33.76,2278.2,2309.8,0.736,0.464,0.736
203.1,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,0.000157,1.02e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.0238,8.0,XXS,,0.0015400000000000001,3.686,7.275,33.781,2283.4,2301.3,0.816,0.514,0.816
208.1,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,0.000168,1.01e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.025480000000000003,8.0,XXS,,0.00153,3.694,7.273,33.79,2284.9,2303.4,0.811,0.512,0.811
218.0,Naviaux et al. (2019),N19,49.683,-155.28,Synthetic Calcite,Calcite,0.000174,1.15e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 20-53 um size",8.0,0.02638,8.0,XXS,,0.00174,3.711,7.267,33.806,2295.4,2316.2,0.801,0.505,0.801
700.0,Dong et al. (2019),D19,27.75,-155.283,Synthetic Aragonite,Aragonite,0.000175,1.61e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.386,8.0,L,,0.0354,5.433,7.336,34.074,2308.5,2305.3,0.876,0.557,0.557
710.0,Dong et al. (2019),D19,27.75,-155.283,Synthetic Aragonite,Aragonite,0.000183,1.59e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.402,8.0,L,,0.034999999999999996,5.329,7.325,34.081,2309.7,2310.4,0.848,0.54,0.54
2020.0,Dong et al. (2019),D19,27.75,-155.283,Synthetic Aragonite,Aragonite,0.000233,6.69e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.512,8.0,L,,0.147,2.092,7.45,34.617,2425.2,2382.1,0.886,0.571,0.571
698.9,Dong et al. (2019),D19,35.267,-150.983,Synthetic Aragonite,Aragonite,0.000207,9.790000000000001e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.455,8.0,L,,0.0215,4.421,7.255,34.107,2316.3,2346.5,0.712,0.452,0.452
738.9,Dong et al. (2019),D19,35.267,-150.983,Synthetic Aragonite,Aragonite,0.000239,1.22e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.527,8.0,L,,0.0268,4.232,7.284,34.141,2332.5,2352.7,0.764,0.486,0.486
728.9,Dong et al. (2019),D19,35.267,-150.983,Synthetic Aragonite,Aragonite,0.000299,3.77e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.657,8.0,L,,0.008289999999999999,4.281,7.286,34.132,2328.8,2348.5,0.768,0.488,0.488
648.7,Dong et al. (2019),D19,35.267,-150.983,Synthetic Aragonite,Aragonite,0.000339,8.119999999999998e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.745,8.0,L,,0.0179,4.694,7.33,34.065,2309.7,2314.2,0.869,0.552,0.552
598.5,Dong et al. (2019),D19,35.267,-150.983,Synthetic Aragonite,Aragonite,8.11e-05,6.3e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.179,8.0,L,,0.0139,4.983,7.385,34.032,2301.9,2288.3,1.004,0.638,0.638
573.7,Dong et al. (2019),D19,35.267,-150.983,Synthetic Aragonite,Aragonite,9.48e-05,5.2e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.209,8.0,L,,0.0114,5.19,7.402,34.009,2301.6,2282.2,1.057,0.671,0.671
498.6,Dong et al. (2019),D19,35.267,-150.983,Synthetic Aragonite,Aragonite,7.3e-05,3.48e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.161,8.0,L,,0.00766,6.138,7.47,33.976,2283.8,2241.8,1.266,0.804,0.804
500.0,Dong et al. (2019),D19,41.716,-148.3,Synthetic Aragonite,Aragonite,0.000162,9.699999999999999e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.357,8.0,L,,0.0213,4.995,7.381,33.977,2294.6,2276.7,1.012,0.642,0.642
450.0,Dong et al. (2019),D19,41.716,-148.3,Synthetic Aragonite,Aragonite,0.000114,5.59e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.25,8.0,L,,0.0123,5.387,7.425,33.944,2286.5,2254.4,1.137,0.721,0.721
425.0,Dong et al. (2019),D19,41.716,-148.3,Synthetic Aragonite,Aragonite,7.93e-05,5.6100000000000005e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.174,8.0,L,,0.0123,5.687,7.448,33.941,2282.8,2243.2,1.209,0.767,0.767
400.0,Dong et al. (2019),D19,41.716,-148.3,Synthetic Aragonite,Aragonite,5.38e-05,1.18e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.11800000000000001,8.0,L,,0.026,6.114,7.462,33.945,2276.7,2232.3,1.26,0.799,0.799
350.0,Dong et al. (2019),D19,41.716,-148.3,Synthetic Aragonite,Aragonite,4.68e-05,6.73e-06,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.10300000000000001,8.0,L,,0.014799999999999999,6.913,7.536,33.949,2271.5,2202.2,1.521,0.965,0.965
135.0,Dong et al. (2019),D19,49.683,-155.28,Synthetic Aragonite,Aragonite,5.1e-05,2.14e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.11199999999999999,8.0,L,,0.0471,3.829,7.412,33.406,2258.3,2231.8,1.147,0.722,0.722
120.0,Dong et al. (2019),D19,49.683,-155.28,Synthetic Aragonite,Aragonite,4.1099999999999996e-05,1.29e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.0904,8.0,L,,0.028499999999999998,4.049,7.493,33.031,2238.5,2187.0,1.379,0.868,0.868
115.0,Dong et al. (2019),D19,49.683,-155.28,Synthetic Aragonite,Aragonite,3.1100000000000004e-05,1.06e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.06849999999999999,8.0,L,,0.0234,4.079,7.53,32.884,2227.8,2164.5,1.5,0.944,0.944
110.0,Dong et al. (2019),D19,49.683,-155.28,Synthetic Aragonite,Aragonite,2.81e-05,1.1900000000000001e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.0619,8.0,L,,0.0262,3.981,7.571,32.808,2219.1,2142.5,1.643,1.033,1.033
100.0,Dong et al. (2019),D19,49.683,-155.28,Synthetic Aragonite,Aragonite,3.58e-05,1.46e-05,False,True,1.0,False,2017.0,"from Subhas Dataset, 250-495 um size",8.0,0.0788,8.0,L,,0.0322,4.185,7.639,32.694,2200.1,2100.7,1.908,1.199,1.199
989.9,Subhas et al. (2022),S22,27.75,-155.283,E. huxleyi,Calcite,2.15e-05,5.259e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.2255,8.0,XXXS,,0.05519,3.921,7.299,34.374,2363.8,2373.2,0.758,0.483,0.758
989.9,Subhas et al. (2022),S22,27.75,-155.283,E. huxleyi,Calcite,2.15e-05,5.259e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.2255,8.0,XXXS,,0.05519,3.921,7.299,34.374,2363.8,2373.2,0.758,0.483,0.758
999.4,Subhas et al. (2022),S22,27.75,-155.283,E. huxleyi,Calcite,2.2959999999999997e-05,4.633e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.242,8.0,XXXS,,0.04868,3.903,7.297,34.381,2369.5,2379.5,0.755,0.481,0.755
999.4,Subhas et al. (2022),S22,27.75,-155.283,E. huxleyi,Calcite,2.2959999999999997e-05,4.633e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.242,8.0,XXXS,,0.04868,3.903,7.297,34.381,2369.5,2379.5,0.755,0.481,0.755
635.0,Subhas et al. (2022),S22,35.267,-150.983,E. huxleyi,Calcite,1.728e-05,6.8450000000000005e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.1814,8.0,XXXS,,0.07179,4.777,7.339,34.055,2306.0,2301.3,0.884,0.562,0.884
810.0,Subhas et al. (2022),S22,35.267,-150.983,E. huxleyi,Calcite,2.483e-05,4.4239999999999995e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.2609,8.0,XXXS,,0.04654,3.963,7.284,34.199,2339.4,2354.0,0.751,0.478,0.751
650.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,2.504e-05,5.634999999999999e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.263,8.0,XXXS,,0.05927,4.278,7.31,34.107,2321.6,2327.5,0.825,0.524,0.825
710.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,2.2749999999999997e-05,5.885e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.2379,8.0,XXXS,,0.06177,4.111,7.298,34.149,2331.4,2341.3,0.793,0.504,0.793
725.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,3.151e-05,5.405e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.33180000000000004,8.0,XXXS,,0.05677,4.049,7.294,34.163,2333.8,2344.9,0.783,0.498,0.783
740.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,2.463e-05,5.510000000000001e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.2567,8.0,XXXS,,0.05802,4.014,7.293,34.17,2333.4,2344.8,0.779,0.495,0.779
550.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,1.843e-05,5.99e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.1935,8.0,XXXS,,0.06282,4.743,7.363,34.014,2305.6,2293.9,0.959,0.608,0.959
630.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,2.129e-05,3.819e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.22330000000000003,8.0,XXXS,,0.04007,4.326,7.326,34.093,2320.3,2320.8,0.863,0.548,0.863
685.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,2.17e-05,4.237e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.2275,8.0,XXXS,,0.04445,4.173,7.302,34.137,2327.4,2336.1,0.803,0.51,0.803
1070.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,3.548e-05,4.299e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.37360000000000004,8.0,XXXS,,0.04529,3.059,7.284,34.354,2384.3,2399.3,0.715,0.456,0.715
1510.0,Subhas et al. (2022),S22,41.716,-148.3,E. huxleyi,Calcite,5.301e-05,1.014e-05,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.5551,8.0,XXXS,,0.10640000000000001,2.431,7.299,34.498,2399.0,2408.5,0.672,0.431,0.672
630.0,Subhas et al. (2022),S22,49.683,-155.28,E. huxleyi,Calcite,2.525e-05,3.318e-06,False,True,1.0,True,2017.0,"bleached, specific surface area: 105000 cm2 g^-1, estimated size of lith: 5 - 10 um",0.8,0.26480000000000004,8.0,XXXS,,0.0349,3.539,7.26,34.218,2343.7,2366.6,0.735,0.467,0.735
